step,policy_step,time,cmd_vx,cmd_vy,cmd_yaw,base_vx,base_vy,base_yaw_rate,root_z,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,left_tau_equiv_residual,right_tau_equiv_residual,left_jacobian_cond,right_jacobian_cond,contact_count,source
0,0,0.0,0.2,-0.25,0.0,0.0,0.0,0.0,0.6657550641832926,-0.15,0.0,-0.3067022800445557,-7.835114002227784,-0.1567022800445557,0.0,-0.0,0.0,0.13218891620635986,6.609445810317993,0.13218891620635986,0.0,-0.15,0.0,-0.4182752013206482,-13.41376006603241,-0.2682752013206482,0.0,-0.0,0.0,-0.18483705818653107,-9.241852909326553,-0.18483705818653107,0.0,0.16134112163926642,0.0,0.4639845929693713,15.13217356650524,0.30264347133010483,-0.0,0.16227346654995223,0.0,0.2392008609587244,3.846369720438608,0.07692739440877217,-0.0,0.16134112163926642,0.0,0.6687249161539762,25.36918972573549,0.5073837945147098,-0.0,0.16227346654995223,0.0,0.3428453188450857,9.028592614756672,0.18057185229513345,0.0,0.0,0.0,1.3645791883075877,1.3645791883075877,0,policy_pr_real_ankle_equivalent_ul
4,1,0.02,0.2,-0.25,0.0,0.014924861063880478,-0.015614337280990721,-0.23686639908046572,0.6633075654500512,-0.15426042777838458,-0.44581694970748076,-0.4520279109477997,-7.266281545162201,-0.29776748316941515,0.027278517222701915,0.0014514259200478791,-0.04484898053342029,0.25323963165283203,6.052535772323608,0.25178820573278415,0.023975832927528584,-0.156206040739255,-0.5053014017529771,-0.6884821891784668,-13.51034939289093,-0.5322761484392118,0.019732786986150774,-0.002543284798805505,-0.03153806582870755,-0.40125134587287903,-10.820714384317398,-0.3987080610740735,-0.020316769230445564,0.16742074194368742,0.3039810152210498,0.7853133258620646,16.066436644634667,0.6178925839183772,0.002438917659727719,0.16593462939913453,0.18305814245911517,0.3311088198298576,4.595397943556661,0.1651741904307231,-0.026242342084608065,0.1705617301862226,0.4610304273478083,1.6713560435845918,50.13155637153077,1.5007943133983692,0.0035503509058121873,0.16725263126167367,0.248958235586072,0.5820837342795999,11.961920771725712,0.41483110301792625,-0.02074249456097569,0.0,0.0,1.3686025146317549,1.3704323133024916,2,policy_pr_real_ankle_equivalent_ul
8,2,0.04,0.2,-0.25,0.0,0.0004979916204224909,-0.03076428533328168,-0.27828729349908704,0.6584756417620702,-0.17283729519343038,-0.9436627799044104,-0.530845457315445,-3.940877318382263,-0.3580081621220146,3.169013047826385,-0.012868615970399632,-1.3584948751420536,0.3277554512023926,3.7257909774780273,0.3406240671727922,7.27279335992498,-0.18206550382098324,-1.5831100828842264,-0.8555566310882569,-8.353722095489502,-0.6734911272672737,4.740814284894215,-0.002233235205750831,0.07096400306428816,-0.5478086471557617,-7.3278650641441345,-0.5455754119500109,-2.1892687487619535,0.1767989692265626,0.4689113641437592,1.00783701113984,11.126184263888772,0.8310380419132775,2.9893395160425373,0.19934080469204007,1.6703087646452772,0.38349286176153674,2.6192020965839555,0.18415205706949667,-5.703044516177671,0.20022926438932495,1.483376710155118,1.6598453905285249,-0.5755326528033455,1.4596161261392,-0.7195343378239344,0.19747959802728168,1.5113483382804007,0.7923368105716977,10.512653814604889,0.594857212544416,-3.331634818079002,0.0,4.440892098500626e-16,1.3865631748441052,1.3950145542481238,5,policy_pr_real_ankle_equivalent_ul
12,3,0.05999999999999999,0.2,-0.25,0.0,-0.007164190920115547,-0.07157586748363232,-0.09273510189160379,0.6572784068957654,-0.18626103500853147,-0.4713417893823999,-0.6036652565002442,-3.6409899592399597,-0.4174042214917127,1.3053061480425123,-0.03337926151970513,-0.8506505261341281,0.46321970224380493,6.773212552070618,0.4965989637635101,6.585586387220648,-0.21292929620329787,-1.3985539528885504,-0.9281130075454712,-3.6278188228607178,-0.7151837113421733,4.263036934278386,-0.00150928990390849,0.060503725383498276,-0.5841734409332275,-1.818239688873291,-0.582664151029319,-3.1093924514295304,0.17514036660643473,-0.08293013100639374,1.4329707984817452,21.25668936709526,1.2578304318753104,3.387685267877365,0.23214085827442044,1.640002679119018,0.3833862527994009,-0.005330448106791175,0.15124539452498048,-4.474229793889331,0.2361546351585979,1.7962685384636468,1.6568680233955162,-0.1488683566504334,1.4207133882369183,0.07065488353412928,0.23465341264998152,1.8586907311349918,0.9389182971680631,7.329074329818269,0.7042648845180816,-3.6252722288167623,8.881784197001252e-16,0.0,1.400478167890936,1.4246830707610725,7,policy_pr_real_ankle_equivalent_ul
16,4,0.08,0.2,-0.25,0.0,0.003508098709565898,-0.10140694891977395,0.006962864053923503,0.6576073439840188,-0.1897496931950842,-0.0054568321920340085,-0.6632503509521485,-2.979254722595215,-0.4735006577570643,-1.4842641087929744,-0.04566504565033297,-0.49342901771894865,0.5652313232421875,5.100581049919128,0.6108963688925204,5.348656144523993,-0.23493622703071879,-0.928760773924877,-0.9196521282196045,0.42304396629333496,-0.6847159011888857,1.7131090107964742,-0.0032679648287807133,-0.19137393244369033,-0.6,-0.7913279533386219,-0.5967320351712193,-2.2891759161028027,0.1688254145150526,-0.31574760456910683,1.6553878477598742,11.12085246390645,1.4865624332448217,3.824473380571945,0.24646354430315132,0.716134301436544,0.399432422754581,0.802308497759005,0.1529688784514297,-2.5384893463752682,0.2642515648306178,1.4048464836009953,1.654983031245669,-0.09424960749235822,1.3907314664150512,0.6541367224854486,0.25979561088324,1.2571099116629236,0.9020653243775179,-1.8426486395272612,0.6422697134942779,-2.0577658353799175,9.155133597044475e-16,4.440892098500626e-16,1.4048221217287775,1.4460449626817293,5,policy_pr_real_ankle_equivalent_ul
20,5,0.10000000000000002,0.2,-0.25,0.0,0.02244510573862237,-0.1206466547162268,-0.02189332962679743,0.6574382828206302,-0.1806173509934994,0.39880425062711766,-0.7255658149719239,-3.1157732009887695,-0.5449484639784244,-4.853918526495552,-0.05015850577796107,-0.17966400042622796,0.6,1.738433837890624,0.6501585057779611,4.051672969396486,-0.2453347884949998,-0.35765261914272045,-0.8706162214279175,2.4517953395843506,-0.6252814329329177,-1.34592661437203,-0.008288307007825582,-0.2791848881105055,-0.6,0.0,-0.5917116929921744,-1.5309423399990396,0.15433711301048988,-0.7244150752281353,1.652515342727632,-0.1436252516121117,1.4981782297171422,4.476310822885472,0.23941822397411228,-0.352266016451952,0.4829044236840097,4.173600046471434,0.24348619970989743,-0.3070491553654058,0.2812381881545116,0.8493311661946917,1.654365244587927,-0.030889332887096277,1.3731270564334155,1.4523233982452166,0.26829374775911796,0.42490684379389854,0.7816492685292192,-6.020802792414931,0.5133555207701013,-0.3600199363305281,0.0,0.0,1.3965066766794634,1.4561945941496537,5,policy_pr_real_ankle_equivalent_ul
24,6,0.12000000000000004,0.2,-0.25,0.0,0.04608635302127389,-0.1401133352130473,-0.06254032499449988,0.6573553149841652,-0.17745128060904095,0.03321120726437726,-0.7869326710700989,-3.0683428049087524,-0.609481390461058,-3.2932313320595172,-0.05330819837801574,-0.15334691900779332,0.6,0.0,0.6533081983780157,4.029452028755162,-0.24822237253593374,-0.08763449318152522,-0.8046832919120789,3.296646475791931,-0.5564609193761452,-2.546624523202459,-0.011587197370901296,-0.11894147449799942,-0.6,0.0,-0.5884128026290987,-2.2302038065869407,0.14798052347083013,-0.31782947698298786,1.6533001803274963,0.0392418799932126,1.505319656856666,3.807731480583633,0.23830589599992993,-0.05561639870911711,0.6012816373334254,5.918860682470786,0.3629757413334955,-0.9650069391606441,0.28758503562293075,0.3173423734209563,1.653526710767421,-0.041926691025306884,1.3659416751444902,2.3509203614598317,0.2690564186119865,0.038133542643425944,0.6374653798305056,-7.209194434935684,0.36840896121851907,-0.28966333786340076,9.930136612989092e-16,4.440892098500626e-16,1.393805480254485,1.4590307457981377,5,policy_pr_real_ankle_equivalent_ul
28,7,0.14000000000000004,0.2,-0.25,0.0,0.06586223250267544,-0.15458147848435197,-0.0337571812885038,0.6571688830240231,-0.18064623790933843,-0.25374640116588704,-0.8067768454551697,-0.99220871925354,-0.6261306075458313,-2.050144551514388,-0.05645411977099455,-0.1664161664610492,0.6,0.0,0.6564541197709945,4.069527940863315,-0.24652111997322526,0.08849168908768455,-0.7138380646705628,4.542261362075806,-0.46731694469733753,-3.239047963712963,-0.010188783478885768,0.16496349407366828,-0.6,0.0,-0.5898112165211142,-3.534010725465567,0.1490261688049791,0.05228226670744851,1.6535513487470943,0.01255842097990234,1.504525179942115,3.3038630197166943,0.2446561941461992,0.31751490731346393,0.6417983254243431,2.025834404545884,0.3971421312781439,-1.5291283115254386,0.28430484939573397,-0.16400931135983898,1.6523663477538078,-0.05801815068066096,1.368061498358074,3.4045304542264283,0.26814499457890545,-0.045571201654051596,0.4613158782779536,-8.807475077627597,0.19317088369904817,-0.7792161095743303,0.0,0.0,1.3971957691863026,1.4573555833803147,6,policy_pr_real_ankle_equivalent_ul
32,8,0.16000000000000006,0.2,-0.25,0.0,0.08082474040100561,-0.15846897018268674,-0.03149530202399073,0.6571336468654866,-0.1885146169336429,-0.4571122337903232,-0.759184741973877,2.3796051740646362,-0.5706701250402341,-0.9994228929316717,-0.05996028617549065,-0.1848007174892725,0.6,0.0,0.6599602861754906,4.18366457615099,-0.24373199562650402,0.1594198477493653,-0.5997124552726746,5.706280469894409,-0.35598045964617053,-3.089142978561293,-0.008656707226489344,0.010045629935692406,-0.6,0.0,-0.5913432927735106,-3.2429739930271766,0.15523876115163143,0.31062961733261674,1.652945651783332,-0.03028484818811128,1.4977068906317006,2.9262297621669595,0.2568370470066249,0.6090426430212847,0.5465546316252451,-4.762184689954902,0.2897175846186202,-2.051908683675367,0.279576356891689,-0.23642462520224727,1.6509121194203882,-0.07271141667097858,1.371335762528699,3.1754219988186625,0.266011592503553,-0.10667010376762265,0.2648217771674367,-9.824705055525845,-0.0011898153361162844,-0.6649522558587406,2.220446049250313e-16,0.0,1.4051287842898676,1.4546226793255603,7,policy_pr_real_ankle_equivalent_ul
36,9,0.18000000000000008,0.2,-0.25,0.0,0.09106054896732435,-0.15497021310182388,-0.035160752300764854,0.6572025072352066,-0.1994572352239769,-0.5842893053725351,-0.6609568238258362,4.911395907402039,-0.4614995886018593,0.00852299365987852,-0.06240571319414305,-0.09050401981698211,0.6,0.0,0.662405713194143,3.85958189090444,-0.2396808940165944,0.21189289446299214,-0.46754285097122195,6.608480215072632,-0.22786195695462755,-2.841414622404921,-0.010640236503868444,-0.16661214254155443,-0.6,0.0,-0.5893597634961315,-2.3347482802680664,0.1660345097944853,0.5397874321426938,1.6516889622303716,-0.06283447764802164,1.4856544524358863,2.3086364706204074,0.27187509881679334,0.7519025905084215,0.36744153110929945,-8.955655025797283,0.09556643229250611,-2.289908885684781,0.27627453874385366,-0.16509090739176835,2.133549038920979,24.13184597502953,1.8572745001771251,2.542426185271552,0.25936525282562867,-0.33231698389621644,0.06051027098207955,-10.215575309267857,-0.1988549818435491,-0.22549139033412596,5.379349248837821e-16,4.440892098500626e-16,1.4159389577576393,1.4506555816060227,7,policy_pr_real_ankle_equivalent_ul
