step,time,root_x,root_y,root_z,contact_count,amp_stage,motion_pattern,pitch_amp_current,roll_amp_current,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_pitch_tau_mj,left_pitch_tau_pd,left_pitch_tau_pd_unclipped,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,left_roll_tau_mj,left_roll_tau_pd,left_roll_tau_pd_unclipped,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_pitch_tau_mj,right_pitch_tau_pd,right_pitch_tau_pd_unclipped,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,right_roll_tau_mj,right_roll_tau_pd,right_roll_tau_pd_unclipped,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_upper_tau_equiv,left_upper_tau_equiv_from_pd,left_upper_tau_calc_model,left_upper_tau_calc_model_unclipped,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,left_lower_tau_equiv,left_lower_tau_equiv_from_pd,left_lower_tau_calc_model,left_lower_tau_calc_model_unclipped,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_upper_tau_equiv,right_upper_tau_equiv_from_pd,right_upper_tau_calc_model,right_upper_tau_calc_model_unclipped,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,right_lower_tau_equiv,right_lower_tau_equiv_from_pd,right_lower_tau_calc_model,right_lower_tau_calc_model_unclipped,left_tau_equiv_residual,right_tau_equiv_residual,left_tau_equiv_pd_residual,right_tau_equiv_pd_residual,left_jacobian_cond,right_jacobian_cond,source
584,2.92499999999996,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.11960448616764344,-0.21158394181819343,-0.18203136838043632,-0.2232748550920154,-0.062426882212792884,0.05241501663325643,0.05241501663325643,0.052415016633257316,0.052415016633257316,-0.542768978605253,-0.10131212810863491,-0.5725131160136697,0.10505721009829706,-0.02974413740841675,0.0324750512086851,0.0324750512086851,0.03247505120868621,0.03247505120868621,-0.1803955185290602,0.21158393788480354,-0.1179686316195637,0.2232748550920154,0.06242688690949649,-0.05241472279722892,-0.05241472279722892,-0.052414722797228475,-0.052414722797228475,0.5427689800899125,0.10131212774294154,0.5725131160136697,-0.10505721009829698,0.029744135923757242,-0.032475119956259846,-0.032475119956259846,-0.032475119956260956,-0.032475119956260956,-0.35585081133840274,0.1648840946846171,-0.3051394711817409,0.3804093280644609,0.050711340156661844,0.004816918598008679,0.004816918598008679,0.004816918598009128,-0.10545146915190487,-0.10545146915190487,0.5288810600443301,0.3291692415910056,0.6294272478899682,0.2420157530001752,0.10054618784563807,-0.04609946411449929,-0.04609946411449929,-0.04609946411450043,0.02941056541659609,0.02941056541659609,-0.28020784917098224,-0.35876147907558176,-0.3858266682039629,-0.17857865741503673,-0.10561881903298065,0.03807965155674436,0.03807965155674436,0.03807965155674496,0.11011137913064731,0.11011137913064731,0.6084486655642668,-0.22194205168355602,0.544526896389307,-0.3467188722702279,-0.06392176917495984,0.0032383445742783135,0.0032383445742783135,0.0032383445742774275,0.02679026771928219,0.02679026771928219,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.0,1.6497061064784484,1.7005459539461403,suspended_pr_ankle_pitch_roll_pd
588,2.9449999999999594,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.12384553639744582,-0.21232010372591995,-0.18648829078401002,-0.2223983822609683,-0.0626427543865642,0.052663836560588706,0.052663836560588706,0.052663836560588706,0.052663836560588706,-0.5446215889606463,-0.08741545935492859,-0.5702656968343032,0.11967512550493418,-0.025644107873656896,0.02902649664108381,0.02902649664108381,0.029026496641084032,0.029026496641084032,-0.17615446837540677,0.212320099995049,-0.11351170921599008,0.2223983822609683,0.0626427591594167,-0.05266354195489953,-0.05266354195489953,-0.05266354195489997,-0.05266354195489997,0.5446215904372957,0.08741545893363926,0.5702656968343033,-0.11967512550493381,0.025644106397007538,-0.02902656415420779,-0.02902656415420779,-0.02902656415421201,-0.02902656415421201,-0.3523703784801339,0.17965431293466,-0.29740898331314447,0.3925914975585901,0.054961395166989446,0.00254777035430508,0.00254777035430508,0.002547770354305223,-0.10175583757078786,-0.10175583757078786,0.5353858683692967,0.3231615949142483,0.634173783447678,0.23258491364458364,0.09878791507838136,-0.04386868345161346,-0.04386868345161346,-0.0438686834516136,0.03161083502892059,0.03161083502892059,-0.2872359730737686,-0.34693283269695857,-0.38923954219004864,-0.1626797432884881,-0.10200356911628006,0.03582594480683878,0.03582594480683878,0.035825944806841724,0.10550416868456655,0.10550416868456655,0.6038947957199082,-0.2309373127168453,0.5375348511058247,-0.35245965634566917,-0.06635994461408357,0.005584642818046348,0.005584642818046348,0.005584642818043926,0.029438418557034288,0.029438418557034288,3.469446951953614e-18,3.469446951953614e-18,0.0,9.813077866773595e-18,1.6553834557123464,1.699074091364559,suspended_pr_ankle_pitch_roll_pd
592,2.964999999999959,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.12809995321077305,-0.21294768920650675,-0.19092654510379253,-0.22140812630810688,-0.06282659189301948,0.052885743446626776,0.052885743446626776,0.05288574344662722,0.05288574344662722,-0.5461956902258939,-0.07347362735234628,-0.5677265191871377,0.13423181290602093,-0.02153082896124381,0.025562962223002472,0.025562962223002472,0.025562962223003804,0.025562962223003804,-0.17190005163407823,0.21294768568610256,-0.10907345489620748,0.22140812630810688,0.06282659673787075,-0.05288544839800213,-0.05288544839800213,-0.052885448398001245,-0.052885448398001245,0.5461956916934312,0.0734736268762542,0.5677265191871377,-0.13423181290602085,0.021530827493706495,-0.02556302845848535,-0.02556302845848535,-0.025563028458488235,-0.025563028458488235,-0.348596476088286,0.19425859155257397,-0.2894377289240809,0.4044856340557283,0.059158747164205105,0.0002623447029636229,0.0002623447029636229,0.00026234470296436296,-0.09795533298164123,-0.09795533298164123,0.5417684254424147,0.31698615058618085,0.6387285125117035,0.22283434413670192,0.09696008706928883,-0.04161400461006885,-0.04161400461006885,-0.041614004610069914,0.03379099229966932,0.03379099229966932,-0.29402441534467333,-0.3348459424509761,-0.3923327427308017,-0.14661357196067826,-0.09830832738612838,0.03355666181005833,0.03355666181005833,0.033556661810059965,0.10087290946551072,0.10087290946551072,0.5991641624733495,-0.2396625854928484,0.5304295123437678,-0.3580500995191251,-0.06873465012958169,0.007943376745267247,0.007943376745267247,0.00794337674526505,0.03204315323947047,0.03204315323947047,3.469446951953614e-18,0.0,0.0,3.469446951953614e-18,1.6607503431545931,1.6972975355025315,suspended_pr_ankle_pitch_roll_pd
596,2.9849999999999586,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.13236556093516053,-0.2134663737296389,-0.19534386064686435,-0.22030459386667448,-0.06297829971170382,0.05308062035939365,0.05308062035939365,0.053080620359392316,0.053080620359392316,-0.5474904686252866,-0.05949379366058634,-0.5648968821623761,0.14871982483130622,-0.017406413537089493,0.022086228054320145,0.022086228054320145,0.022086228054320367,0.022086228054320367,-0.16763444397738436,0.21346637042732164,-0.10465613935313559,0.22030459386667448,0.06297830462424878,-0.05308032519738681,-0.05308032519738681,-0.053080325197385925,-0.053080325197385925,0.547490470082626,0.05949379313053739,0.5648968821623761,-0.1487198248313064,0.017406412079750133,-0.022086292970552535,-0.022086292970552535,-0.0220862929705542,-0.0220862929705542,-0.34453256280274125,0.2086852182673584,-0.2812314913524756,0.4160896083724715,0.06330107145026564,-0.002037583340121349,-0.002037583340121349,-0.0020375833401207913,-0.09405159954054032,-0.09405159954054032,0.548025285454829,0.31063393057608824,0.6430849845418062,0.21275863063026176,0.0950596990869772,-0.039337967656368,-0.039337967656368,-0.039337967656367503,0.03595301439364047,0.03595301439364047,-0.30056806831283617,-0.32250517661515543,-0.3951030628357816,-0.13039408842177583,-0.09453499452294545,0.031274194916362776,0.031274194916362776,0.0312741949163636,0.09622145399516831,0.09622145399516831,0.5942621178071379,-0.24812302379165505,0.5232137751616149,-0.3635013251542561,-0.07104834264552295,0.010312513171485245,0.010312513171485245,0.010312513171483803,0.03460449903857785,0.03460449903857785,0.0,3.469446951953614e-18,6.938893903907228e-18,0.0,1.6658071836930042,1.695206410321391,suspended_pr_ankle_pitch_roll_pd
600,3.004999999999958,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.13664017810654677,-0.21387588870291813,-0.199737977432971,-0.21908834952425904,-0.06309779932642423,0.05324836422255963,0.05324836422255963,0.05324836422256052,0.05324836422256052,-0.5485052538395384,-0.045483137414812705,-0.561778233454606,0.16313174894618143,-0.01327297961506757,0.01859808046881639,0.01859808046881639,0.01859808046881206,0.01859808046881206,-0.1633598268692386,0.21387588562595833,-0.10026202256702901,0.21908834952425904,0.0630978043022096,-0.05324806927889636,-0.05324806927889636,-0.05324806927889503,-0.05324806927889503,0.5485052552856121,0.045483136831704796,0.561778233454606,-0.16313174894618132,0.013272978168993865,-0.018598144025880003,-0.018598144025880003,-0.01859814402587867,-0.01859814402587867,-0.34018228538527095,0.22292456837020547,-0.27279609226948387,0.4274015728228392,0.06738619311578709,-0.004350666899475546,-0.004350666899475546,-0.004350666899478677,-0.09004655604521304,-0.09004655604521304,0.5541527951038265,0.30409483964282263,0.647236651658547,0.2023530916850031,0.09308385655472051,-0.03704294930566499,-0.03704294930566499,-0.037042949305662674,0.038098477561954905,0.038098477561954905,-0.3068619114003075,-0.3099146924916572,-0.3975475819772872,-0.11403598545187557,-0.09068567057697968,0.028980935427657933,0.028980935427657933,0.02898093542765663,0.09155352651237213,0.09155352651237213,0.5891938864582525,-0.2563261222325067,0.5158903154714441,-0.36882411796968295,-0.0733035709868084,0.01268993649545995,0.01268993649545995,0.012689936495460175,0.037122716413616814,0.037122716413616814,1.0408340855860843e-17,0.0,6.938893903907228e-18,3.469446951953614e-18,1.6705381794488172,1.6927950173469493,suspended_pr_ankle_pitch_roll_pd
604,3.0249999999999577,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.14092161858961755,-0.21417602159525131,-0.20410664735077072,-0.21776001553393975,-0.06318502876115317,0.05338888587110979,0.05338888587110979,0.05338888587111068,0.05338888587111068,-0.54923951931293,-0.03144885177433258,-0.5583721686221323,0.17746021184396732,-0.009132649309202323,0.015100311154874646,0.015100311154874646,0.015100311154872481,0.015100311154872481,-0.15907838644481428,0.21417601875054978,-0.0958933526492293,0.21776001553393975,0.06318503379558499,-0.05338859147899733,-0.05338859147899733,-0.05338859147899733,-0.05338859147899733,0.5492395207466886,0.031448851139112464,0.5583721686221323,-0.17746021184396724,0.009132647875443767,-0.015100373314503202,-0.015100373314503202,-0.01510037331449865,-0.01510037331449865,-0.3355495574911989,0.23696693081229273,-0.2641373840292888,0.4384203313514031,0.07141217346191009,-0.006674878903694051,-0.006674878903694051,-0.00667487890369576,-0.08594234517362419,-0.08594234517362419,0.560147158584796,0.29735962266032684,0.6511768917325331,0.19161503442715197,0.0910297331477371,-0.034731618774545156,-0.034731618774545156,-0.034731618774544205,0.04022933280680149,0.04022933280680149,-0.31290102120368213,-0.2970799365670391,-0.39966368073062264,-0.09755467580558523,-0.08676265952694051,0.02667921385595995,0.02667921385595995,0.02667921385595693,0.08687278193055352,0.08687278193055352,0.5839645530062323,-0.264278505136319,0.508461597213884,-0.37402888110327087,-0.07550295579234834,0.015073440044403768,0.015073440044403768,0.015073440044406623,0.03959816781099276,0.03959816781099276,1.734723475976807e-18,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,1.6749517219106835,1.6900706552901599,suspended_pr_ankle_pitch_roll_pd
608,3.0449999999999573,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.14520769270027062,-0.21436661603246496,-0.20844763530800997,-0.21632027149593083,-0.06323994260773935,0.05350211010000727,0.05350211010000727,0.05350211010000683,0.05350211010000683,-0.5496928824892328,-0.017398140356169853,-0.5546804302706602,0.19169788281828648,-0.004987547781427404,0.011594716271176253,0.011594716271176253,0.011594716271177585,0.011594716271177585,-0.1547923123880805,0.2143666134265312,-0.09155236469199013,0.21632027149593083,0.06323994769609037,-0.05350181659344955,-0.05350181659344955,-0.05350181659344955,-0.05350181659344955,0.5496928839096463,0.01739813966983357,0.5546804302706603,-0.1916978828182861,0.00498754636101395,-0.011594776996805223,-0.011594776996805223,-0.011594776996806055,-0.011594776996806055,-0.33063840280992035,0.25080363159301405,-0.2552612428625588,0.44914470218925284,0.07537715994736155,-0.009008462418280253,-0.009008462418280253,-0.009008462418279227,-0.08174132460892722,-0.08174132460892722,0.5660043409118656,0.2904190233604253,0.6548990330889957,0.18054315408673516,0.08889469217713009,-0.03240640917849535,-0.03240640917849535,-0.032406409178495986,0.042347138530704403,0.042347138530704403,-0.3186805821359475,-0.2840062998245742,-0.40144905479820936,-0.08096625349409847,-0.08276847266226184,0.024371437583346933,0.024371437583346933,0.024371437583347484,0.08218271090912913,0.08218271090912913,0.5785790504342556,-0.27198795385400726,0.5009298805057982,-0.37912558720617046,-0.07764916992845738,0.01746065922475878,0.01746065922475878,0.017460659224758257,0.042031115362274996,0.042031115362274996,0.0,3.469446951953614e-18,8.673617379884035e-18,3.469446951953614e-18,1.6790445774997789,1.687020495823435,suspended_pr_ankle_pitch_roll_pd
612,3.064999999999957,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.1494962083296444,-0.21444757186503557,-0.2127587203750375,-0.21476985400988557,-0.06326251204539313,0.053587975705877255,0.053587975705877255,0.053587975705877255,0.053587975705877255,-0.5498651049761415,-0.0033382136558794367,-0.5507049071617456,0.20583747761358615,-0.0008398021856040883,0.008083095557985587,0.008083095557985587,0.008083095557987141,0.008083095557987141,-0.1505037968077737,0.21444756950397004,-0.0872412796249625,0.21476985400988557,0.0632625171828112,-0.053587683418991006,-0.053587683418991006,-0.05358768341899056,-0.05358768341899056,0.5498651063822007,0.0033382129194696572,0.5507049071617456,-0.20583747761358603,0.0008398007795449303,-0.008083154814798377,-0.008083154814798377,-0.008083154814798342,-0.008083154814798342,-0.3254530419967995,0.26442584333354163,-0.24617356280560032,0.4595740763233765,0.07927947919119915,-0.011349432606172136,-0.011349432606172136,-0.011349432606171108,-0.07744591396348582,-0.07744591396348582,0.5717201355994425,0.28326350705110886,0.6583963807155127,0.16913592119358944,0.0866762451160702,-0.030069920307384448,-0.030069920307384448,-0.030069920307385426,0.04445387608070396,0.04445387608070396,-0.3241958975886209,-0.2707005267855429,-0.40290172817982645,-0.0642874458078493,-0.07870583059120556,0.022059759858429843,0.022059759858429843,0.02205975985842968,0.0774868703314889,0.0774868703314889,0.5730421501681281,-0.27946364395336015,0.49329723062689856,-0.38412374099554536,-0.07974491954122953,0.01984924787880417,0.01984924787880417,0.019849247878803985,0.04442227696093728,0.04442227696093728,1.734723475976807e-18,5.204170427930421e-18,0.0,5.204170427930421e-18,1.6828126628620017,1.683650615521086,suspended_pr_ankle_pitch_roll_pd
616,3.0849999999999564,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.15378497206915173,-0.21441884520785118,-0.2170376969210734,-0.2131095562980382,-0.06325272485192165,0.053646435521683244,0.053646435521683244,0.05364643552168502,0.05364643552168502,-0.549756092637989,0.010723714542083351,-0.5464476332464704,0.2198717621518994,0.003308459391518581,0.004567251444676401,0.004567251444676401,0.004567251444678788,0.004567251444678788,-0.14621503311236445,0.21441884309732695,-0.08296230307892656,0.21310955629803818,0.06325273003343788,-0.053646144788009664,-0.053646144788009664,-0.05364614478801011,-0.05364614478801011,0.549756094028706,-0.010723715327477375,0.5464476332464703,-0.2198717621518996,-0.003308460782235678,-0.004567309199622116,-0.004567309199622116,-0.004567309199623282,-0.004567309199623282,-0.3199978540120128,0.2778264389622807,-0.23688025038164753,0.4697078812105319,0.08311760363036527,-0.013695808937006771,-0.013695808937006771,-0.01369580893700574,-0.07305900390020141,-0.07305900390020141,0.5772901523449244,0.27588409962317484,0.6616622435992594,0.15739473343150562,0.08437209125433498,-0.027724580858821117,-0.027724580858821117,-0.02772458085882344,0.04655130890523835,0.04655130890523835,-0.329442401542298,-0.2571683421398439,-0.40402006537214263,-0.04753556611831893,-0.07457766382984465,0.01974648959302422,0.01974648959302422,0.019746489593025135,0.0727882275900992,0.0727882275900992,0.5673584535993084,-0.28671272977979484,0.48556552776831297,-0.3890323413228835,-0.0817929258309954,0.02223687030423925,0.02223687030423925,0.02223687030423872,0.04677219880966783,0.04677219880966783,0.0,4.336808689942018e-18,0.0,3.469446951953614e-18,1.6862523656979764,1.6799535300661423,suspended_pr_ankle_pitch_roll_pd
620,3.104999999999956,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.1580717903359585,-0.2142804484519333,-0.2212823757426502,-0.21134022779937692,-0.0632105854066917,0.05367745644441513,0.05367745644441513,0.053677456444414684,0.053677456444414684,-0.5493658956165633,0.02478043076215645,-0.5419107866248348,0.23379355623393278,0.007455108991728521,0.0010489881540785007,0.0010489881540785007,0.0010489881540792778,0.0010489881540792778,-0.1419282148845788,0.2142804465971792,-0.07871762425734982,0.21134022779937697,0.06321059062722897,-0.05367716759623953,-0.05367716759623953,-0.05367716759623953,-0.05367716759623953,0.5493658969909725,-0.02478043159540001,0.5419107866248349,-0.23379355623393266,-0.007455110366137552,-0.001049044375879049,-0.001049044375879049,-0.0010490443758774393,-0.0010490443758774393,-0.3142773634150292,0.29099806422579966,-0.2273872200112255,0.47954583483816937,0.08689014340380372,-0.016045366998466537,-0.016045366998466537,-0.016045366998465878,-0.06858349360345534,-0.06858349360345534,0.5827098222217244,0.2682720144766988,0.6646899632241338,0.14532220482605843,0.08198014100240936,-0.025372994411203696,-0.025372994411203696,-0.025372994411203983,0.04864113658744109,0.04864113658744109,-0.33441567063657723,-0.2434184207911512,-0.404802782468403,-0.030728450311883725,-0.07038711183182578,0.017433671562697303,0.017433671562697303,0.01743367156269624,0.06809032466716221,0.06809032466716221,0.561532385056423,-0.2937461349373886,0.47773647745972647,-0.39385985009035407,-0.08379590759669653,0.02462090224048396,0.02462090224048396,0.024620902240484976,0.049081513142080924,0.049081513142080924,5.421010862427522e-18,2.3852447794681098e-18,1.951563910473908e-18,1.5178830414797062e-18,1.6893720166507198,1.6759395244914443,suspended_pr_ankle_pitch_roll_pd
624,3.1249999999999556,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.16235447049834567,-0.2140324502480645,-0.22549058518365014,-0.20946277373505515,-0.06313611468530447,0.053681019455742884,0.053681019455742884,0.05368101945574377,0.05368101945574377,-0.5486947082798904,0.038824725441354305,-0.5370966884314022,0.24759573721258835,0.011598019848488184,-0.0024698891959040736,-0.0024698891959040736,-0.002469889195905406,-0.002469889195905406,-0.13764553475603705,0.21403244865385024,-0.07450941481634989,0.20946277373505515,0.06313611993968717,-0.053680732823395694,-0.053680732823395694,-0.05368073282339525,-0.05368073282339525,0.5486947096370494,-0.038824726321270445,0.5370966884314023,-0.24759573721258823,-0.011598021205647013,0.0024698345367077934,0.0024698345367077934,0.002469834536706017,0.002469834536706017,-0.30829622826775704,0.30393448159188935,-0.21770039010582398,0.489087827316482,0.09059583816193306,-0.018395963483457022,-0.018395963483457022,-0.01839596348345818,-0.06402266887861265,-0.06402266887861265,0.5879744040794119,0.2604182600158248,0.6674729429682261,0.1329216420424317,0.0794985388888142,-0.023017607408697564,-0.023017607408697564,-0.02301760740869714,0.05072488881449702,0.05072488881449702,-0.33911141547544343,-0.22945794339429024,-0.40524895703964936,-0.013884397936877258,-0.06613754156420593,0.015123592209022343,0.015123592209022343,0.015123592209023378,0.06339597161737842,0.06339597161737842,0.5555681698215943,-0.30057176579765726,0.46981162159356243,-0.3986141648358219,-0.08575654822803186,0.02699881326218055,0.02699881326218055,0.026998813262179216,0.05135096118723594,0.05135096118723594,1.3010426069826053e-18,2.6020852139652106e-18,4.7704895589362195e-18,8.673617379884035e-19,1.6921755607089037,1.6715928454187894,suspended_pr_ankle_pitch_roll_pd
628,3.144999999999955,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.16663082200039203,-0.21367497546228773,-0.22966017224636456,-0.20747815464526342,-0.06302935024597253,0.0536571196356892,0.0536571196356892,0.05365711963568964,0.05365711963568964,-0.5477428690988949,0.052849396536615884,-0.5320078016477623,0.261271243637043,0.015735067451132623,-0.005987575492607533,-0.005987575492607533,-0.005987575492607089,-0.005987575492607089,-0.13336918328257086,0.21367497413291006,-0.07033982775363554,0.20747815464526345,0.06302935552893532,-0.05365683554688472,-0.05365683554688472,-0.05365683554688472,-0.05365683554688472,0.5477428704378855,-0.05284939746198604,0.5320078016477624,-0.2612712436370426,-0.015735068790123097,0.00598752242363787,0.00598752242363787,0.0059875224236357605,0.0059875224236357605,-0.30205922832327425,0.3166301400703673,-0.20782567984492406,0.49833388656999306,0.0942335484783502,-0.020745416286254363,-0.020745416286254363,-0.020745416286254204,-0.059380015808634966,-0.059380015808634966,0.5930789931125225,0.2523152000517193,0.6700046781862148,0.12019869001967008,0.07692568507369224,-0.020660663358494893,-0.020660663358494893,-0.020660663358495375,0.05280441707570159,0.05280441707570159,-0.3435255736489369,-0.21529594926057552,-0.4053580366878366,0.002977898631775842,-0.06183246303889972,0.012817919054986278,0.012817919054986278,0.012817919054987666,0.0587082706978047,0.0587082706978047,0.5494698952853417,-0.30719897774695293,0.4617923499667694,-0.40330259412005753,-0.08767754531857236,0.029368306872612274,0.029368306872612274,0.02936830687261094,0.0535814935103257,0.0535814935103257,4.336808689942018e-18,0.0,8.673617379884035e-18,3.469446951953614e-18,1.6946510530209595,1.6669346417044337,suspended_pr_ankle_pitch_roll_pd
632,3.1649999999999547,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.1708986574854154,-0.21320820510325994,-0.233789003693007,-0.20538738589779962,-0.0628903462075916,0.053605766169319224,0.053605766169319224,0.053605766169319224,0.053605766169319224,-0.546510860451893,0.06684725313358711,-0.5266467298424254,0.2748130788655155,0.019864130609467567,-0.00950226653042563,-0.00950226653042563,-0.009502266530428294,-0.009502266530428294,-0.1291013478207825,0.21320820404252938,-0.066210996306993,0.20538738589779962,0.06289035151378951,-0.053605484948465065,-0.053605484948465065,-0.05360548494846551,-0.05360548494846551,0.5465108617718218,-0.06684725410315276,0.5266467298424254,-0.2748130788655154,-0.0198641319293964,0.009502215077468179,0.009502215077468179,0.009502215077471288,0.009502215077471288,-0.29557125374951865,0.32907963166820026,-0.19776900643799092,0.5072841711886578,0.09780224731152773,-0.023091309012542888,-0.023091309012542888,-0.023091309012544654,-0.0546591675359762,-0.0546591675359762,0.5980185299582892,0.2439556092550918,0.6722787866614734,0.10716023059703954,0.07426025670318426,-0.01830460120715741,-0.01830460120715741,-0.01830460120715575,0.05488111165078193,0.05488111165078193,-0.34765420784823486,-0.20094115102289992,-0.40512984617656467,0.019839426579794543,-0.0574756383283298,0.010518921808309893,0.010518921808309893,0.010518921808307987,0.05402991221443117,0.05402991221443117,0.5432414106990402,-0.3136374837380699,0.45367991226316245,-0.4079318375010457,-0.08956149843587774,0.03172657102154879,0.03172657102154879,0.03172657102155098,0.05577377228108458,0.05577377228108458,1.734723475976807e-18,1.734723475976807e-18,1.1107649934270853e-17,1.734723475976807e-18,1.6968133758178945,1.6619471794527962,suspended_pr_ankle_pitch_roll_pd
636,3.1849999999999543,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.17515579391760902,-0.21263237622145753,-0.23787496713711737,-0.203191537168588,-0.06271917321950835,0.053526982346445706,0.053526982346445706,0.053526982346445706,0.053526982346445706,-0.5449993083569146,0.08081111905466626,-0.5210162158387885,0.2882143146448785,0.023983092518126026,-0.013012159913692756,-0.013012159913692756,-0.013012159913692534,-0.013012159913692534,-0.12484421140640875,0.21263237543268573,-0.06212503286288258,0.20319153716858795,0.06271917854352617,-0.05352670431397799,-0.05352670431397799,-0.05352670431397755,-0.05352670431397755,0.5449993096569138,-0.08081112006712785,0.5210162158387884,-0.2882143146448787,-0.023983093818125356,0.013012110100653729,0.013012110100653729,0.013012110100649954,0.013012110100649954,-0.28883729428165483,0.34127756631732864,-0.187536283226406,0.5159389162234556,0.10130101105524883,-0.025431346762793787,-0.025431346762793787,-0.025431346762793638,-0.04986383076871398,-0.04986383076871398,0.6027878119564848,0.2353326344190074,0.6742890395616491,0.0938146572313916,0.07150122760516431,-0.015951669984581633,-0.015951669984581633,-0.015951669984581772,0.05695636473694994,0.05695636473694994,-0.351493591908038,-0.1864045189339955,-0.40456459305672476,0.03668093311326548,-0.05307100114868679,0.008228187146983704,0.008228187146983704,0.008228187146986048,0.04936392295350066,0.04936392295350066,0.5368863899654571,-0.3198978416406993,0.4454754304018113,-0.4125079694204078,-0.09141095956364581,0.03407107142799707,0.03407107142799707,0.034071071427994454,0.05792884151352119,0.05792884151352119,1.734723475976807e-18,1.734723475976807e-18,0.0,3.469446951953614e-18,1.6986617373213284,1.656646423235823,suspended_pr_ankle_pitch_roll_pd
640,3.204999999999954,0.0,0.0,1.05,0,constant,circle,0.2,0.58,-0.1794000537013102,-0.21194778178024945,-0.24191597212429763,-0.200891731894413,-0.06251591842298743,0.05342080555437079,0.05342080555437079,0.05342080555437079,0.05342080555437079,-0.5432089821318974,0.09473383646412119,-0.5151191403118557,0.30146809465528096,0.028089841820041705,-0.016515455959734027,-0.016515455959734027,-0.016515455959732472,-0.016515455959732472,-0.12059995163505242,0.21194778126624023,-0.05808402787570237,0.200891731894413,0.06251592375935006,-0.05342053102610089,-0.05342053102610089,-0.05342053102610089,-0.05342053102610089,0.5432089834111258,-0.09473383751814275,0.5151191403118557,-0.30146809465528096,-0.028089843099270095,0.016515407808633142,0.016515407808633142,0.016515407808636473,0.016515407808636473,-0.2818624289975224,0.3532205500957744,-0.17713341806414565,0.5242984222528229,0.10472901093337675,-0.027763129603424884,-0.027763129603424884,-0.027763129603423843,-0.044998330999455265,-0.044998330999455265,0.6073815057639846,0.22643946337835058,0.6760293919403928,0.08017196667593779,0.06864788617640816,-0.013604014889108153,-0.013604014889108153,-0.013604014889109117,0.05903148346022752,0.05903148346022752,-0.35504020653818263,-0.1716971979251342,-0.4036628717231295,0.05348300245944826,-0.048622665184946845,0.005947478770071545,0.005947478770071545,0.005947478770069356,0.044713033328709004,0.044713033328709004,0.5304083154704807,-0.3259879110438091,0.4371799111795801,-0.4170364258559793,-0.09322840429090062,0.036399403607946114,0.036399403607946114,0.03639940360794824,0.06004714006580494,0.06004714006580494,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,1.0408340855860843e-17,1.700201203430637,1.6510433422782569,suspended_pr_ankle_pitch_roll_pd
