step,time,root_x,root_y,root_z,contact_count,amp_stage,motion_pattern,pitch_amp_current,roll_amp_current,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_pitch_tau_mj,left_pitch_tau_pd,left_pitch_tau_pd_unclipped,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,left_roll_tau_mj,left_roll_tau_pd,left_roll_tau_pd_unclipped,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_pitch_tau_mj,right_pitch_tau_pd,right_pitch_tau_pd_unclipped,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,right_roll_tau_mj,right_roll_tau_pd,right_roll_tau_pd_unclipped,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_upper_tau_equiv,left_upper_tau_equiv_from_pd,left_upper_tau_calc_model,left_upper_tau_calc_model_unclipped,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,left_lower_tau_equiv,left_lower_tau_equiv_from_pd,left_lower_tau_calc_model,left_lower_tau_calc_model_unclipped,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_upper_tau_equiv,right_upper_tau_equiv_from_pd,right_upper_tau_calc_model,right_upper_tau_calc_model_unclipped,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,right_lower_tau_equiv,right_lower_tau_equiv_from_pd,right_lower_tau_calc_model,right_lower_tau_calc_model_unclipped,left_tau_equiv_residual,right_tau_equiv_residual,left_tau_equiv_pd_residual,right_tau_equiv_pd_residual,left_jacobian_cond,right_jacobian_cond,source
964,4.824999999999919,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.11881933812971503,0.16185828442456446,0.04205873713538866,0.08764764091497323,0.16087807526510367,-0.004901045797303771,-0.004901045797303771,-0.004901045797303882,-0.004901045797303882,0.07202739522199009,-0.03276304982817746,0.03905875484549204,-0.21117961117479456,-0.03296864037649805,-0.0010279527416029444,-0.0010279527416029444,-0.0010279527416029444,-0.0010279527416029444,-0.18118065052622723,-0.16185829295203608,-0.3420587371353887,-0.08764764091497301,-0.16087808660916147,0.00490103171437295,0.00490103171437295,0.00490103171437295,0.00490103171437295,-0.07202739939203827,0.03276305275929044,-0.03905875484549194,0.2111796111747946,0.03296864454654633,0.0010279589362794939,0.0010279589362794939,0.001027958936279466,0.001027958936279466,0.18575273888702407,-0.20769643626697773,-0.009919646619416463,-0.2591365956752951,-0.19567238550644053,0.0016245039366959658,0.0016245039366959658,0.0016245039366960166,0.006623599528755936,0.006623599528755936,0.06643240461113653,-0.15243990641681987,-0.07500365925087484,0.09136641364581131,-0.14143606386201135,0.0027695655902321478,0.0027695655902321478,0.0027695655902321963,-0.0031299378388195153,-0.0031299378388195153,0.2572468421615992,0.16332072935951938,0.43200787613807606,-0.06336159553148688,0.17476103397647685,-0.002737131551391972,-0.002737131551391972,-0.002737131551391955,-0.006961239949195505,-0.006961239949195505,0.13748397897574371,0.21652688663699327,0.3657120048564043,0.299211416031911,0.2282280258806606,-0.0014435308134560175,-0.0014435308134560175,-0.0014435308134560342,-0.0031655655991366465,-0.0031655655991366465,0.0,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,1.339033681624467,1.3975755295385333,suspended_pr_ankle_pitch_roll_pd
968,4.844999999999919,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.11560128493454443,0.16030928596813562,0.04371663222572622,0.07812823225391843,0.15931791716027066,-0.00495684403932492,-0.00495684403932492,-0.004956844039324837,-0.004956844039324837,0.0713275347172671,-0.03632669318438811,0.03481658420307976,-0.21300256203747406,-0.036510950514187346,-0.0009212866489961835,-0.0009212866489961835,-0.0009212866489961835,-0.0009212866489961835,-0.18439870389368931,-0.1603092946313866,-0.34371663222572624,-0.07812823225391848,-0.15931792833203692,0.004956831496748526,0.004956831496748526,0.004956831496748415,0.004956831496748415,-0.07132753882629658,0.036326696306943705,-0.03481658420307978,0.21300256203747406,0.0365109546232168,0.000921291581365502,0.000921291581365502,0.0009212915813654743,0.0009212915813654743,0.18158851498161832,-0.20840061430828594,-0.015026329515450446,-0.25149802152433026,-0.19661484449706876,0.0017192738108147308,0.0017192738108147308,0.0017192738108146924,0.006550235434630177,0.006550235434630177,0.06344688532087524,-0.1472796446758136,-0.07306819152549744,0.10215592884043409,-0.13651507684637268,0.0027353617922928806,0.0027353617922928806,0.002735361792292844,-0.003265712821243809,-0.003265712821243809,0.26045869468134847,0.15902728660930285,0.43059593996568724,-0.07782509256465218,0.17013724528433877,-0.002691571828866352,-0.002691571828866352,-0.0026915718288662875,-0.006920202981061134,-0.006920202981061134,0.14183469798554652,0.21820331201891846,0.3715885582277208,0.2883834625947423,0.22975386024217428,-0.0015266739703586666,-0.0015266739703586666,-0.0015266739703586366,-0.0033053520774046987,-0.0033053520774046987,6.505213034913027e-19,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,1.3359735258158263,1.4005647302301516,suspended_pr_ankle_pitch_roll_pd
972,4.8649999999999185,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.11241620410850783,0.15860109891490565,0.04518335238774951,0.06853172046016429,0.15759955649625734,-0.005007712093241468,-0.005007712093241468,-0.005007712093241468,-0.005007712093241468,0.07055684946775198,-0.039854050395532935,0.030540053795515953,-0.21461530508753357,-0.040016795672236025,-0.0008137263835154562,-0.0008137263835154562,-0.0008137263835154562,-0.0008137263835154562,-0.1875837848943788,-0.1586011076857153,-0.34518335238774955,-0.06853172046016405,-0.15759956749337076,0.00500770096172265,0.00500770096172265,0.005007700961722761,0.005007700961722761,-0.07055685351196209,0.03985405370725288,-0.03054005379551585,0.21461530508753363,0.04001679971644624,0.0008137300459667707,0.0008137300459667707,0.0008137300459667984,0.0008137300459667984,0.1774126308962907,-0.2089133155275135,-0.01997822693263339,-0.2436583650630233,-0.19739085782892407,0.0018123805436544233,0.0018123805436544233,0.0018123805436544233,0.0064708228617153946,0.0064708228617153946,0.0605662434951935,-0.14198851184654834,-0.07091841863785182,0.11279597708767942,-0.13148466213304533,0.002698583958556159,0.002698583958556159,0.002698583958556159,-0.0033983476398513706,-0.0033983476398513706,0.2635824924803071,0.15455690642895623,0.4288952205385496,-0.09223631846969345,0.16531272805824254,-0.0026433198582530132,-0.0026433198582530132,-0.002643319858253078,-0.006871881977078734,-0.006871881977078734,0.14621611825053735,0.21965185933848516,0.3772449713926026,0.2771997470877118,0.23102885314206525,-0.0016082410574758236,-0.0016082410574758236,-0.0016082410574758531,-0.003441958700021754,-0.003441958700021754,7.589415207398531e-19,2.168404344971009e-19,7.589415207398531e-19,2.168404344971009e-19,1.33293969126918,1.4035214239174942,suspended_pr_ankle_pitch_roll_pd
976,4.884999999999918,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.10926725835103028,0.15673542855305217,0.04645745014573774,0.058867576132251076,0.155724708496768,-0.005053600281420795,-0.005053600281420795,-0.005053600281420878,-0.005053600281420878,0.06971610865990739,-0.04334164904611846,0.026233384042001467,-0.21601624874229147,-0.04348272461790592,-0.000705377858937345,-0.000705377858937345,-0.0007053778589373172,-0.0007053778589373172,-0.1907327308283181,-0.15673543740416399,-0.3464574501457377,-0.0588675761322514,-0.1557247193174196,0.0050535904337221105,0.0050535904337221105,0.005053590433721888,0.005053590433721888,-0.06971611263554534,0.04334165254454049,-0.026233384042001606,0.21601624874229142,0.043482728593543726,0.0007053802450162072,0.0007053802450162072,0.0007053802450162072,0.0007053802450162072,0.1732289058822883,-0.20923557656687802,-0.024771336310941104,-0.23561953843657837,-0.1980002421932294,0.0019037093988122855,0.0019037093988122855,0.0019037093988123405,0.006385483427490366,0.006385483427490366,0.05779301917125401,-0.13657285129310542,-0.06855738575520098,0.12328104207144976,-0.126350404926455,0.0026592564270451723,0.0026592564270451723,0.002659256427045192,-0.003527714240104754,-0.003527714240104754,0.2666147330825919,0.14991229121602148,0.4269069796812608,-0.10657367080153617,0.16029224659866886,-0.002592440526802904,-0.002592440526802904,-0.002592440526802809,-0.006816264227235618,-0.006816264227235618,0.15062365224058147,0.22087010381766883,0.3826742722961949,0.26567469998335064,0.23205062005561342,-0.0016881671894045508,-0.0016881671894045508,-0.001688167189404458,-0.0035752542251269344,-0.0035752542251269344,3.2526065174565133e-19,3.2526065174565133e-19,0.0,6.505213034913027e-19,1.3299351858111454,1.406440147912179,suspended_pr_ankle_pitch_roll_pd
980,4.904999999999918,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.1061575743151289,0.1547141352033352,0.04753766811902757,0.04914533661386368,0.15369524243415647,-0.005094463845893765,-0.005094463845893765,-0.0050944638458937375,-0.0050944638458937375,0.06880615044553963,-0.04678605578443003,0.02190082510563224,-0.21720401043949852,-0.04690532533990739,-0.0005963477773868048,-0.0005963477773868048,-0.0005963477773868187,-0.0005963477773868187,-0.19384241504195812,-0.1547141441085567,-0.34753766811902753,-0.04914533661386372,-0.1536952530770694,0.0050944551574363395,0.0050944551574363395,0.0050944551574363395,0.0050944551574363395,-0.06880615434890415,0.0467860594669111,-0.02190082510563226,0.21720401043949852,0.04690532924327189,0.000596348881803932,0.000596348881803932,0.0005963488818039597,0.0005963488818039597,0.16904113692392736,-0.2093685453382777,-0.029401693616705693,-0.22738348551394894,-0.19844283054063305,0.0019931475956584733,0.0019931475956584733,0.0019931475956584525,0.006294342591703136,0.006294342591703136,0.055129624544536106,-0.1310390755468603,-0.06598824444462945,0.13360599678881466,-0.12111786898916554,0.0026174054852227528,0.0026174054852227528,0.0026174054852227484,-0.0036536863929109097,-0.0036536863929109097,0.26955197748032417,0.14509691495746183,0.42463290911347157,-0.12081573878054488,0.1550809316331474,-0.00253901082166883,-0.00253901082166883,-0.0025390108216688466,-0.006753350668460068,-0.006753350668460068,0.15505266290273048,0.2218553108147282,0.38786978505146463,0.253823509901838,0.23281712214873415,-0.0017663801530294846,-0.0017663801530294846,-0.001766380153029468,-0.0037050774792984882,-0.0037050774792984882,4.336808689942018e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,1.326962997711379,1.4093209595152272,suspended_pr_ankle_pitch_roll_pd
984,4.924999999999917,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.10309023952937313,0.1525392323911128,0.048422940262895564,0.03937459658162734,0.1515131797922687,-0.005130262994220536,-0.005130262994220536,-0.005130262994220591,-0.005130262994220591,0.06782788111806151,-0.05018387971441709,0.017546652699002664,-0.2181774180017597,-0.05028122841905885,-0.0004867435232087658,-0.0004867435232087658,-0.0004867435232087658,-0.0004867435232087658,-0.19690975000621994,-0.1525392413254094,-0.34842294026289555,-0.03937459658162766,-0.15151319025667562,0.005130255343668955,0.005130255343668955,0.005130255343668955,0.005130255343668955,-0.06782788494550641,0.050183883578134365,-0.017546652699002803,0.2181774180017597,0.05028123224650361,0.00048674334184620194,0.00048674334184620194,0.0004867433418462297,0.0004867433418462297,0.164853096593038,-0.2093134741811086,-0.03386537420979189,-0.2189522063236205,-0.1987184708028299,0.002080584492654021,0.002080584492654021,0.0020805844926540472,0.006197529401758564,0.006197529401758564,0.05257834264901398,-0.12539366201356866,-0.0632142450662503,0.14376608585408188,-0.11579258771526428,0.0025730593318407657,0.0025730593318407657,0.0025730593318407905,-0.0037761398088872215,-0.0037761398088872215,0.272390855408902,0.14011418895858296,0.4220751277561411,-0.13494120508358784,0.14968427234723908,-0.002483103600379236,-0.002483103600379236,-0.0024831036003792523,-0.006683148577742203,-0.006683148577742203,0.15949846902996845,0.22260576397692936,0.3928251442793102,0.24166205554224188,0.23332667524934175,-0.0018428118496720011,-0.0018428118496720011,-0.0018428118496719847,-0.003831289248737668,-0.003831289248737668,3.2526065174565133e-19,5.421010862427522e-20,8.690541527449943e-19,2.710505431213761e-19,1.324026119124652,1.41216063654729,suspended_pr_ankle_pitch_roll_pd
988,4.944999999999917,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.10006829935829979,0.15021288486697068,0.049112392920616005,0.029564998576317038,0.14918069227891578,-0.005160962940274433,-0.005160962940274433,-0.0051609629402744606,-0.0051609629402744606,0.06678227422143677,-0.05353177574561802,0.013175163864591975,-0.21893551079333207,-0.0536071103568448,-0.00037667305613388324,-0.00037667305613388324,-0.00037667305613386937,-0.00037667305613386937,-0.1999316903560814,-0.15021289380655434,-0.349112392920616,-0.029564998576317076,-0.1491807025645346,0.0051609562100987105,0.0051609562100987105,0.0051609562100985995,0.0051609562100985995,-0.06678227796937454,0.05353177978757274,-0.013175163864591992,0.21893551079333207,0.05360711410478255,0.00037667158604900997,0.00037667158604900997,0.0003766715860490377,0.0003766715860490377,0.16066853102963652,-0.20907171349591858,-0.03815849421023266,-0.21032778121102547,-0.19882702523986917,0.0021659118787285513,0.0021659118787285513,0.002165911878728572,0.006095176205552522,0.006095176205552522,0.05014132624538328,-0.11964313854101727,-0.06023872953978996,0.15375690583992363,-0.11038005578517324,0.0025262480598434657,0.0025262480598434657,0.00252624805984347,-0.0038949522473166933,-0.0038949522473166933,0.275128070727026,0.13496811481282195,0.41923617776092476,-0.1489291036534111,0.14410810703389876,-0.002424790953119756,-0.002424790953119756,-0.002424790953119725,-0.006605684877592838,-0.006605684877592838,0.16395635063245748,0.22311958247676014,0.3975343090333162,0.2292068857190691,0.23357795840085874,-0.0019173969322841674,-0.0019173969322841674,-0.0019173969322841045,-0.003953758021097866,-0.003953758021097866,5.421010862427522e-20,2.168404344971009e-19,3.7947076036992655e-19,3.7947076036992655e-19,1.3211275135063747,1.4149561262772516,suspended_pr_ankle_pitch_roll_pd
992,4.964999999999916,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.09709475400428676,0.14773740647791872,0.049605345685654334,0.019726223486837717,0.14670009968994108,-0.005186533939888105,-0.005186533939888105,-0.005186533939888216,-0.005186533939888216,0.06567036959268693,-0.05682644789781423,0.008790672734103866,-0.21947754066815595,-0.056879696858583066,-0.0002662448038441845,-0.0002662448038441845,-0.0002662448038441845,-0.0002662448038441845,-0.2029052358887055,-0.1477374154003299,-0.3496053456856543,-0.019726223486837755,-0.14670010979694884,0.005186528016905223,0.005186528016905223,0.005186528016905334,0.005186528016905334,-0.0656703732575922,0.05682645211483385,-0.008790672734103883,0.21947754066815595,0.05687970052348832,0.00026624204327233003,0.00026624204327233003,0.0002662420432723578,0.0002662420432723578,0.15649115805083827,-0.20864470538950516,-0.04227721237769464,-0.20151239759058207,-0.1987683704285329,0.0022490241865232214,0.0022490241865232214,0.0022490241865232735,0.005987418377406086,0.005987418377406086,0.04782059691676009,-0.11379407351791053,-0.057065124520925464,0.1635743825590742,-0.10488572143768556,0.0024770036689097117,0.0024770036689097117,0.002477003668909761,-0.004010003660559866,-0.004010003660559866,0.2777604066311871,0.12966285559260943,0.41611901930710515,-0.1627586361562113,0.13835861267591804,-0.0023641488765401616,-0.0023641488765401616,-0.0023641488765402245,-0.006520991166338273,-0.006520991166338273,0.16842155455896785,0.223394879843092,0.40199157619379444,0.2164752206564018,0.2335700216348266,-0.0019900740756905767,-0.0019900740756905767,-0.0019900740756906067,-0.004072350632528117,-0.004072350632528117,2.168404344971009e-19,5.421010862427522e-19,3.2526065174565133e-19,6.505213034913027e-19,1.3182701179065799,1.4177052906836858,suspended_pr_ankle_pitch_roll_pd
996,4.984999999999916,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.0941725555538475,0.14511525789125854,0.049901312073146326,0.009867980996352436,0.1440738676269938,-0.005206951321323566,-0.005206951321323566,-0.00520695132132365,-0.00520695132132365,0.06449327233890645,-0.06006465255715537,0.004397506270937855,-0.219802972708185,-0.06009576606796859,-0.00015556755406615635,-0.00015556755406615635,-0.00015556755406614942,-0.00015556755406614942,-0.20582743451714686,-0.14511526677544181,-0.34990131207314634,-0.009867980996352754,-0.14407387755599949,0.005206946097211507,0.005206946097211507,0.005206946097211618,0.005206946097211618,-0.06449327591731945,0.06006465694589735,-0.004397506270937997,0.219802972708185,0.06009576964638145,0.00015556350242054012,0.00015556350242054012,0.0001555635024205193,0.0001555635024205193,0.15232466538631428,-0.2080339779129313,-0.046217732492633425,-0.19250837528944464,-0.1985423978789477,0.002329818640410282,0.002329818640410282,0.0023298186404103246,0.005874394055631363,0.005874394055631363,0.045618044365959856,-0.10785306526189128,-0.053696935010604775,0.17321475208077516,-0.09931497937656464,0.0024253602113349275,0.0024253602113349275,0.002425360211334961,-0.004121176346802523,-0.004121176346802523,0.2802847310871677,0.12420208798904774,0.4127270242189346,-0.17640941104014077,0.13244229313176686,-0.0023012577922410316,-0.0023012577922410316,-0.0023012577922410667,-0.006429084587249116,-0.006429084587249116,0.17288930015879134,0.223430771973744,0.4061915932915612,0.20348489010795864,0.23330229313276984,-0.0020607836454716584,-0.0020607836454716584,-0.0020607836454717165,-0.004186939325570431,-0.004186939325570431,5.692061405548898e-19,9.82160909242238e-19,2.710505431213761e-20,1.6263032587282567e-19,1.3154568766577295,1.4204036292269817,suspended_pr_ankle_pitch_roll_pd
1000,5.0049999999999155,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.09130460507126573,0.14234904417336997,0.05000000000000002,9.61835346860895e-17,0.14130460507126574,-0.005222195510521055,-0.005222195510521055,-0.005222195510521055,-0.005222195510521055,0.06325215174979727,-0.06324320168053975,4.2862637970157366e-17,-0.21991148575128555,-0.06325215174979723,-4.475034628737769e-05,-4.475034628737769e-05,-4.475034628742547e-05,-4.475034628742547e-05,-0.20869538517671907,-0.14234905299974282,-0.35,-1.346569485605253e-16,-0.1413046148232809,0.005222190882309574,0.005222190882309574,0.005222190882309574,0.005222190882309574,-0.06325215523832715,0.06324320623749549,-6.000769315822031e-17,0.21991148575128555,0.0632521552383271,4.474500415805299e-05,4.474500415805299e-05,4.4745004158075474e-05,4.4745004158075474e-05,0.14817270902119145,-0.2072411392870722,-0.04997630628443016,-0.1833181931559742,-0.19814901530562162,0.002408195587958234,0.002408195587958234,0.0024081955879582053,0.005756243895177221,0.005756243895177221,0.04353542592107524,-0.10182673318031922,-0.05013773842578245,0.18267453283701884,-0.09367316434685768,0.002371353567156511,0.002371353567156511,0.0023713535671565397,-0.004228355066444479,-0.004228355066444479,0.2826980023240667,0.11859118065372877,0.40906396846365933,-0.18986141691539313,0.1263659661395926,-0.0022361999464079107,-0.0022361999464079107,-0.002236199946407924,-0.006330035403916942,-0.006330035403916942,0.17735478495765097,0.22322598212016007,0.41012937066481836,0.19025435911064992,0.2327745857071674,-0.002129458734227447,-0.002129458734227447,-0.0021294587342274335,-0.004297386731966501,-0.004297386731966501,2.710505431213761e-20,3.049318610115481e-19,4.743384504624082e-20,3.1848438816761693e-19,1.3126906810962387,1.4230500985582726,suspended_pr_ankle_pitch_roll_pd
1004,5.024999999999915,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.08849374974244147,0.13944151222580942,0.049901312073146326,-0.009867980996352803,0.1383950618155878,-0.005232252051108194,-0.005232252051108194,-0.0052322520511081105,-0.0052322520511081105,0.06194824014679723,-0.06635896594508989,-0.0043975062709380175,-0.219802972708185,-0.06634574641773525,6.609763677320468e-05,6.609763677320468e-05,6.609763677317693e-05,6.609763677317693e-05,-0.21150624068114954,-0.1394415209763239,-0.34990131207314634,0.009867980996352485,-0.1383950713919968,0.005232247921635569,0.005232247921635569,0.005232247921635458,0.005232247921635458,-0.06194824354212537,0.06635897066658766,0.004397506270937877,0.219802972708185,0.06634574981306325,-6.610426762210936e-05,-6.610426762210936e-05,-6.610426762210242e-05,-6.610426762210242e-05,0.14403891165356741,-0.20626787292836957,-0.05354923688759249,-0.1739445175910719,-0.1975881485411599,0.002484058607987852,0.002484058607987852,0.0024840586079877963,0.005633110814292745,0.005633110814292745,0.04157436624039477,-0.09572171118768284,-0.046391179142050626,0.19195050546389864,-0.08796554538244539,0.002315021546650508,0.002315021546650508,0.002315021546650487,-0.004331427226685184,-0.004331427226685184,0.2849972739198989,0.11283501718692825,0.4051340235971392,-0.20309509177743149,0.1201367496772403,-0.0021690571172046616,-0.0021690571172046616,-0.002169057117204619,-0.006223900820150389,-0.006223900820150389,0.18181319059421788,0.22278004376725308,0.4138002928718288,0.1768025817033891,0.2319871022776109,-0.0021960388107565387,-0.0021960388107565387,-0.002196038810756489,-0.004403566259425739,-0.004403566259425739,2.168404344971009e-19,9.95165308161301e-19,3.3881317890172014e-19,3.5236570605778894e-19,1.3099744172917638,1.4256432803128019,suspended_pr_ankle_pitch_roll_pd
1008,5.044999999999915,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.08574278007177134,0.1363955480812521,0.049605345685654334,-0.019726223486837526,0.13534812575742566,-0.0052371116191320954,-0.0052371116191320954,-0.0052371116191322065,-0.0052371116191322065,0.06058283166993921,-0.06940887783961149,-0.00879067273410378,-0.21947754066815595,-0.069373504404043,0.00017686717784247408,0.00017686717784247408,0.00017686717784243244,0.00017686717784243244,-0.21425721052570043,-0.13639555673944923,-0.3496053456856543,0.019726223486837488,-0.1353481351599539,0.005237107897476667,0.005237107897476667,0.005237107897476667,0.005237107897476667,-0.060582834968822386,0.06940888272182175,0.008790672734103765,0.21947754066815595,0.06937350770292615,-0.0001768750944780087,-0.0001768750944780087,-0.00017687509447800176,-0.00017687509447800176,0.1399268612458204,-0.20511593234520656,-0.05693288283533041,-0.1643902269101409,-0.1968597440811508,0.0025573147010479525,0.0025573147010479525,0.0025573147010479794,0.005505139748702798,0.005505139748702798,0.039736357214763596,-0.08954462975546477,-0.04246096353497309,0.20103968583234166,-0.08219732074973668,0.002256404134353307,0.002256404134353307,0.002256404134353382,-0.004430283025476717,-0.004430283025476717,0.28717970039101054,0.10693810824899903,0.4009417472289771,-0.21609142101125361,0.11376204683796654,-0.002099902218427279,-0.002099902218427279,-0.0020999022184272835,-0.006110735247189805,-0.006110735247189805,0.18625968869772627,0.22209244980511966,0.41720012927615474,0.16314906915896854,0.23094044057842847,-0.002260479272320896,-0.002260479272320896,-0.0022604792723208917,-0.004505379364356169,-0.004505379364356169,2.710505431213761e-20,3.2526065174565133e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.3073109646188885,1.4281801517149146,suspended_pr_ankle_pitch_roll_pd
1012,5.064999999999914,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.08305442713483281,0.13321417406195146,0.049112392920616005,-0.02956499857631712,0.13216682005544883,-0.005236770032513244,-0.005236770032513244,-0.005236770032513105,-0.005236770032513105,0.0591572810036398,-0.07238993469498925,-0.013175163864592013,-0.21893551079333207,-0.07233244486823182,0.00028744913378712933,0.00028744913378712933,0.0002874491337871432,0.0002874491337871432,-0.21694556363448553,-0.13321418261300844,-0.349112392920616,0.029564998576316805,-0.1321668292861305,0.005236766634389767,0.005236766634389767,0.005236766634389767,0.005236766634389767,-0.059157284202913336,0.07238993973392764,0.01317516386459187,0.2189355107933321,0.0723324480675052,-0.00028745833211216154,-0.00028745833211216154,-0.0002874583321121893,-0.0002874583321121893,0.13584010967697618,-0.20378713679569158,-0.06012366260316034,-0.1546584408796908,-0.19596377228013653,0.002627874647469736,0.002627874647469736,0.002627874647469679,0.005372477421772186,0.005372477421772186,0.03802275806804922,-0.08330211010169802,-0.03835085552632611,0.20993929976544878,-0.07637361359437533,0.0021955430440775718,0.0021955430440775718,0.0021955430440775007,-0.004524815646874185,-0.004524815646874185,0.28924254246921205,0.10090614616046696,0.3964920725835523,-0.22883188337279253,0.10724953011434024,-0.002028830087599243,-0.002028830087599243,-0.002028830087599227,-0.005990623068511551,-0.005990623068511551,0.19068944688250314,0.22116325644491824,0.42032504375308555,0.14931375882393982,0.2296355968705824,-0.0023227151787160436,-0.0023227151787160436,-0.00232271517871606,-0.004602700845493398,-0.004602700845493398,2.168404344971009e-19,4.87890977618477e-19,2.168404344971009e-19,9.75781955236954e-19,1.30470310747701,1.4306545912168094,suspended_pr_ankle_pitch_roll_pd
1016,5.084999999999914,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.08043135988958709,0.12990054580352256,0.04842294026289559,-0.039374596581627154,0.12885430015248267,-0.0052312282551993106,-0.0052312282551993106,-0.005231228255199394,-0.005231228255199394,0.05767300204267612,-0.07529920165052416,-0.017546652699002577,-0.21817741800175972,-0.0752196547416787,0.0003977345442272989,0.0003977345442272989,0.0003977345442273128,0.0003977345442273128,-0.21956863104926802,-0.1299005542342919,-0.34842294026289555,0.03937459658162739,-0.12885430921362753,0.005231225103321746,0.005231225103321746,0.005231225103321857,0.005231225103321857,-0.05767300513925687,0.07529920684205725,0.017546652699002685,0.2181774180017597,0.07521965783825955,-0.00039774501898848236,-0.00039774501898848236,-0.00039774501898848236,-0.00039774501898848236,0.1317821714721119,-0.20228336713112627,-0.06311805967180804,-0.14475254517929287,-0.19490023114391997,0.002695652901905609,0.002695652901905609,0.0026956529019056567,0.005235272131008268,0.005235272131008268,0.03643479564504428,-0.07700075913764452,-0.03406467263354933,0.2186467565449515,-0.0704994682785936,0.002132482269617206,0.002132482269617206,0.002132482269617235,-0.004614921393420754,-0.004614921393420754,0.29118317216948575,0.0947453573478113,0.39179029723484937,-0.24129855096352315,0.10060712506536362,-0.001955919114321389,-0.001955919114321389,-0.001955919114321436,-0.005863668305772129,-0.005863668305772129,0.19509763489162146,0.2199923133626395,0.42317160341194743,0.13531701628782675,0.22807396852032596,-0.0023826953826663632,-0.0023826953826663632,-0.0023826953826664088,-0.004695405604764589,-0.004695405604764589,1.0842021724855044e-19,3.2526065174565133e-19,4.336808689942018e-19,0.0,1.3021536823654125,1.4330723036601818,suspended_pr_ankle_pitch_roll_pd
1020,5.104999999999913,0.0,0.0,1.05,0,small,circle,0.2,0.14,-0.07787618254875789,0.12645794914699074,0.04753766811902754,-0.04914533661386404,0.12541385066778543,-0.00522049239602651,-0.00522049239602651,-0.00522049239602651,-0.00522049239602651,0.056131466499668575,-0.07813381455328833,-0.0219008251056324,-0.21720401043949847,-0.07803229160530098,0.0005076147399367265,0.0005076147399367265,0.0005076147399367126,0.0005076147399367126,-0.22212380855708255,-0.12645795744603225,-0.34753766811902753,0.049145336613864,-0.12541385956194498,0.005220489420436181,0.005220489420436181,0.005220489420436403,0.005220489420436403,-0.056131469490557924,0.07813381989313677,0.021900825105632387,0.21720401043949847,0.07803229459619031,-0.0005076264847322653,-0.0005076264847322653,-0.0005076264847322931,-0.0005076264847322931,0.12775652261991574,-0.20060656214679787,-0.06591262812372355,-0.13467621783790915,-0.19366915074363927,0.0027605680138167122,0.0027605680138167122,0.002760568013816704,0.005093673519744998,0.005093673519744998,0.034973564888333745,-0.07064715444746135,-0.029606282542996663,0.22715962578937018,-0.06457984743133041,0.002067267679947831,0.002067267679947831,0.002067267679947839,-0.00470049991180826,-0.00470049991180826,0.29299907818931636,0.08846083349818408,0.38684207109793733,-0.2534741315937754,0.09384299290862097,-0.0018812547555923746,-0.0018812547555923746,-0.0018812547555924512,-0.005729950932891082,-0.005729950932891082,0.19947943063114848,0.21858055642540253,0.42573678628783485,0.12117955882418223,0.22625735565668637,-0.0024403719632215253,-0.0024403719632215253,-0.002440371963221633,-0.004783412942556294,-0.004783412942556294,1.0842021724855044e-19,6.505213034913027e-19,1.0842021724855044e-19,6.505213034913027e-19,1.2996654425732483,1.4354231461418798,suspended_pr_ankle_pitch_roll_pd
