step,policy_step,time,cmd_vx,cmd_vy,cmd_yaw,base_vx,base_vy,base_yaw_rate,root_z,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,left_tau_equiv_residual,right_tau_equiv_residual,left_jacobian_cond,right_jacobian_cond,contact_count,source
0,0,0.0,0.3,0.0,-0.3,0.0,0.0,0.0,0.6657550641832926,-0.15,0.0,-0.37115984559059145,-11.057992279529573,-0.22115984559059146,0.0,-0.0,0.0,0.17288193106651306,8.644096553325653,0.17288193106651306,0.0,-0.15,0.0,-0.46336507201194765,-15.668253600597382,-0.31336507201194763,0.0,-0.0,0.0,-0.2933170795440674,-14.66585397720337,-0.2933170795440674,0.0,0.16134112163926642,0.0,0.5879788345927738,21.331885647675367,0.4266377129535074,-0.0,0.16227346654995223,0.0,0.28856687729852515,6.314670537428646,0.12629341074857292,-0.0,0.16134112163926642,0.0,0.842620468087445,34.06396732240893,0.6812793464481786,-0.0,0.16227346654995223,0.0,0.3126955359149928,7.5211034682520275,0.15042206936504054,0.0,0.0,0.0,1.3645791883075877,1.3645791883075877,0,policy_pr_real_ankle_equivalent_ul
4,1,0.02,0.3,0.0,-0.3,0.02873075860285289,-0.009153222333909423,-0.3975008203339351,0.663307898904406,-0.15544827175647236,-0.492115464851575,-0.6132605314254761,-12.105034291744232,-0.45781225966900374,0.0528340351684653,0.0023597567801301816,0.029266772651787232,0.3438867926597595,8.550243079662323,0.34152703587962935,0.024247044584248978,-0.1565131192769246,-0.5297351888899334,-0.7566396832466126,-14.663730561733246,-0.600126563969688,-0.07902176872502498,-0.004523205262215246,-0.14771203833340213,-0.5688936114311218,-13.778826594352722,-0.5643704061689065,-0.03165834700320036,0.16954030499477898,0.40995916777562813,1.2373081373341015,32.466465137066386,1.0677678323393225,-0.008539372721736577,0.16653687213341548,0.2131702791731624,0.5013885430240964,10.641083286278564,0.3348516708906809,-0.03754724290226004,0.17257028980136482,0.5614584081049201,1.6562600962333147,40.681981407293485,1.48368980643195,0.05339025328757887,0.16594889734070514,0.18377153953764575,0.5670866354771337,12.719554978107045,0.4011377381364285,0.015544426704769236,6.938893903907228e-18,0.0,1.369717083824559,1.370708333817921,2,policy_pr_real_ankle_equivalent_ul
8,2,0.04,0.3,0.0,-0.3,0.02333459384181685,-0.015598295537077434,-0.286599398511357,0.6584402122354092,-0.1756389617645012,-1.055776525743885,-0.7800438046455384,-8.339163661003113,-0.6044048428810371,2.9758180289469287,-0.006437706323029599,-0.9630361066206288,0.47179877758026123,6.3955992460250854,0.4782364839032908,5.865604536402492,-0.18025825043652877,-1.2042790378182084,-0.9505945086479187,-9.697741270065308,-0.77033625821139,4.13150721997801,-0.004131081339456543,0.5717699346057192,-0.6,-1.5553194284439076,-0.5958689186605435,-2.266152991641561,0.18545787826228738,0.7958786633754197,1.6664136654073478,21.455276403662314,1.4809557871450605,2.228854069298557,0.19723241905663508,1.5347773461609802,0.696170623626065,9.739104030098428,0.4989382045694299,-4.776845718045179,0.1997092047521174,1.3569457475376288,1.655432163362968,-0.041396643517332965,1.4557229586108507,-0.41652782658420495,0.19377479040406703,1.3912946531680945,0.9862614363915893,20.958740045722777,0.7924866459875222,-3.119098900048836,1.7763568394002505e-15,4.440892098500626e-16,1.3890361296971467,1.3932736278317346,5,policy_pr_real_ankle_equivalent_ul
12,3,0.05999999999999999,0.3,0.0,-0.3,0.02998303570907091,-0.025107326584761627,-0.26389472449420687,0.6577799347483637,-0.19168951383833377,-0.6291928574395007,-0.9034058094024658,-6.1681002378463745,-0.7117162955641321,0.7614014449310673,-0.0217867107022585,-0.6395177078337633,0.5723357200622559,5.0268471240997314,0.5941224307645143,6.080803731232157,-0.1958681178842617,-0.5407429270745907,-1.1036978006362914,-7.655164599418635,-0.9078296827520297,-0.31577173060471253,0.007514858985687125,0.5063472863770487,-0.6,0.0,-0.6075148589856871,-5.846454012205006,0.1913044564043577,0.29232890710351594,1.6578511434719623,-0.4281260967692768,1.4665466870676045,3.309978576950789,0.22888884528502906,1.5828213114196992,0.88543343981407,9.46314080940025,0.6565445945290409,-3.9389343286254737,0.20825923152275816,0.4275013385320381,1.6569114811092343,0.07396588731330977,1.448652249586476,3.6183417828472733,0.22189794667864088,1.4061578137286923,1.6529596726383806,33.33491181233957,1.4310617259597398,-3.34302750466126,1.1102230246251565e-16,2.7755575615628914e-16,1.4049715614377434,1.4084204527248634,7,policy_pr_real_ankle_equivalent_ul
16,4,0.08,0.3,0.0,-0.3,0.04464141337781495,-0.025602218010275707,-0.3044149372911209,0.658442146481119,-0.19985551331473053,-0.2892775864430247,-0.9626896023750305,-2.964189648628235,-0.7628340890603,-1.703344409882427,-0.030018673305912166,-0.2916586541647396,0.6,1.383213996887206,0.6300186733059121,4.831727300496665,-0.1976303744056934,0.19422487803980082,-1.1879893779754638,-4.214578866958618,-0.9903590035697704,-4.706823988726621,0.014142807411676223,0.2223166207194214,-0.6,0.0,-0.6141428074116762,-4.491483467835819,0.1939846474146381,0.1340095505140207,1.6555179269674796,-0.11666082522413523,1.4615332795528415,3.597247960267885,0.24544337850205,0.827726660851047,1.0214476948737572,6.800712752984361,0.7760043163717072,-2.145047925070317,0.2047587716595396,-0.17502299316092818,1.6582073223406946,0.06479206157301576,1.453448550681155,4.657815623573396,0.22953626594730656,0.3819159634332839,1.7903589362813643,6.869963182149186,1.5608226703340577,-0.6750232961757541,9.155133597044475e-16,0.0,1.4133006595573956,1.4103319431644092,5,policy_pr_real_ankle_equivalent_ul
20,5,0.10000000000000002,0.3,0.0,-0.3,0.06453942022722924,-0.02222047598530364,-0.2407167174816039,0.6587758938590266,-0.20009775211521377,0.044629542690811735,-0.9968581438064575,-1.70842707157135,-0.7967603916912438,-3.9201570279609492,-0.03108836374982274,-0.005962004171648664,0.6,0.0,0.6310883637498227,3.292904812443971,-0.19029759485148248,0.4120025289859465,-1.2371986150741576,-2.4604618549346924,-1.0469010202226752,-6.958445787619764,0.015966614693378355,0.02971539592888745,-0.6,0.0,-0.6159666146933783,-3.4072531813310794,0.19336644711408862,-0.03091001502747437,1.6559813207409737,0.023169688674706812,1.4626148736268851,3.605014905946582,0.2466238774196712,0.059024945881060165,1.130075353583078,5.431382935466044,0.8834514761634069,-0.29130138679193246,0.1945762338740189,-0.5091268892760348,1.658731490781636,0.026208422047069302,1.464155256907617,4.9752995474361255,0.22238497447053657,-0.35756457383849943,1.7947243208281567,0.21826922733961807,1.57233934635762,0.9407626244450392,4.440892098500626e-16,0.0,1.4136045940621644,1.4033650655585552,4,policy_pr_real_ankle_equivalent_ul
24,6,0.12000000000000004,0.3,0.0,-0.3,0.08460155947743023,-0.01656278728376105,-0.2638984981799883,0.6590317228544332,-0.20151384022919705,-0.13658642253169945,-1.0134513616561889,-0.8296608924865667,-0.8119375214269918,-3.5103993222182495,-0.03087604119678704,0.015662452032190022,0.6,0.0,0.630876041196787,3.0858651676487097,-0.18393354016517346,0.2662508598623917,-1.259836459159851,-1.131892204284668,-1.0759029189946776,-6.751176292467135,0.015280918672620285,-0.062268969399496,-0.6,0.0,-0.6152809186726202,-2.8441947157809158,0.19522319445697306,0.09283736714422175,1.656120887396005,0.006978332751561567,1.4608976929390318,3.308289551795708,0.24813433647699876,0.07552295286637756,1.1893683453002342,2.9646495858578037,0.9412340088232354,-0.3437747902586339,0.1876916569366664,-0.3442288468676252,1.6589746481969594,0.012157870766171808,1.471282991260293,4.566975061188303,0.2143224083483834,-0.4031283061076585,1.7967789818134168,0.10273304926300408,1.5824565734650333,1.2005967196830447,0.0,4.440892098500626e-16,1.4149548788207906,1.397243428244665,5,policy_pr_real_ankle_equivalent_ul
28,7,0.14000000000000004,0.3,0.0,-0.3,0.10062406713744103,-0.011027819089369067,-0.25849786456367013,0.6591442956900797,-0.20602673031329097,-0.274499857054771,-0.9911552309989929,1.1148065328597967,-0.785128500685702,-2.8249316059353546,-0.030807614679137896,-0.0077949194283600046,0.6,0.0,0.6308076146791379,3.1495165083873147,-0.18084652150638184,0.11276932926974542,-1.2331729173660277,1.333177089691162,-1.0523263958596458,-6.059673231432424,0.013531422025806025,-0.09621939822985574,-0.6,0.0,-0.613531422025806,-2.608917818469216,0.20063839183746385,0.2707598690245394,1.655869704994646,-0.01255912006794535,1.4552313131571821,3.0550989377776725,0.2534679609676291,0.26668122453151616,1.1108551777999511,-3.9256583750141516,0.857387216832322,-0.6754331441072909,0.18555824052960565,-0.10667082035303727,1.65868981094996,-0.014241862349972934,1.4731315704203543,4.140123852864586,0.20924235680029218,-0.25400257740456067,1.7943666188023413,-0.12061815055377512,1.5851242620020491,1.0491657421489942,0.0,4.440892098500626e-16,1.419302777943316,1.3942253349972078,6,policy_pr_real_ankle_equivalent_ul
32,8,0.16000000000000006,0.3,0.0,-0.3,0.11541700746981079,-0.007259360502903695,-0.2473295149384296,0.6590544183891416,-0.21273375943169512,-0.3666371441787979,-0.9229739546775818,3.4090638160705566,-0.7102401952458867,-2.1628522543176203,-0.03161015813056631,-0.056322630669343426,0.6,0.0,0.6316101581305663,3.3906168572297726,-0.18047309732651112,-0.0260911906397827,-1.1527137994766234,4.022955894470215,-0.9722407021501123,-5.277192360507064,0.011608225530938626,-0.08864745774336891,-0.6,0.0,-0.6116082255309386,-2.581341438497769,0.2079561849646207,0.3658896563578429,1.6550148495573576,-0.042742771864423545,1.4470586645927368,2.9173005002058243,0.2621866298874209,0.43593344598959194,0.9107512235710447,-10.005197711445323,0.6485645936836237,-1.100973238316909,0.1867410236135434,0.05913915419688692,1.6577935872464324,-0.04481118517637439,1.471052563632889,3.7918399545468033,0.20719896911160118,-0.10216938443455004,1.7872965724143226,-0.35350231940093346,1.5800976033027214,0.7290363587595866,4.440892098500626e-16,4.440892098500626e-16,1.4258393642605869,1.3938005526761883,7,policy_pr_real_ankle_equivalent_ul
36,9,0.18000000000000008,0.3,0.0,-0.3,0.12959421050244008,-0.006300664676972152,-0.2477532296352318,0.6588206873121326,-0.22095929870246508,-0.43345724045876755,-0.8149495363235474,5.401220917701721,-0.5939902376210823,-1.4198635387606187,-0.03320273301260257,-0.08857829759677231,0.6,0.0,0.6332027330126025,3.5848957397151877,-0.18302418756259792,-0.17751527999443836,-1.0311489343643188,6.078243255615234,-0.8481247468017208,-4.119892562945474,0.010175862377857984,-0.058195360100730426,-0.6,0.0,-0.6101758623778579,-2.713793909154821,0.21647235536465484,0.4258085200017067,1.653655964072293,-0.0679442742532288,1.4371836087076382,2.7199408018375917,0.27345031246743623,0.5631841290007655,0.6588511949025753,-12.59500143342347,0.38540088243513904,-1.529228575696253,0.19092559835517248,0.2092287370814544,1.656811380790459,-0.049110322798673334,1.4658857824352864,3.374122305520951,0.20899046453000586,0.0895747709202338,1.2581051824922946,-26.4595694961014,1.0491147179622888,0.14926929819760532,2.220446049250313e-16,4.440892098500626e-16,1.4339295672745735,1.3961910617139457,7,policy_pr_real_ankle_equivalent_ul
